participant_id,Age,Gender,Education,Interest,Salary Scale
97915,27,Male,1,Unknown,High_5
97916,26,Male,1,Arts,Low_5
97917,34,Male,0,Technology,Low_2
97918,24,Male,1,Unknown,Low_5
97919,25,Male,1,Technology,Low_2
97920,22,Male,1,Others,High_5
97921,30,Female,1,Unknown,Low_4
97922,21,Male,1,Technology,Low_5
97923,30,Female,1,Sports,Low_2
97924,26,Male,0,Technology,Medium_6
97925,24,Female,0,Unknown,Low_2
97926,25,Female,0,Technology,High_5
97927,30,Male,0,Arts,Low_3
97928,28,Female,1,Unknown,Low_2
97929,25,Male,0,Arts,High_5
97930,22,Male,0,Unknown,High_5
97931,22,Male,0,Arts,Low_3
97932,25,Male,0,Unknown,Low_2
97933,26,Female,1,Unknown,Low_4
97934,22,Male,0,Unknown,Low_3
97935,22,Male,0,Arts,Low_2
97936,33,Female,1,Unknown,Low_5
97937,25,Male,0,Technology,Low_5
97938,29,Female,0,Arts,High_1
97939,28,Female,0,Unknown,High_5
97940,21,Male,0,Sports,Low_5
97941,24,Female,0,Arts,High_5
97942,20,Female,1,Unknown,Low_5
97943,24,Female,0,Unknown,Low_2
97944,24,Female,0,Others,Low_5
97945,20,Male,0,Unknown,Low_2
97946,30,Male,1,Others,Low_2
97947,25,Female,1,Unknown,Low_3
97948,25,Female,0,Technology,Low_2
97949,23,Male,0,Others,Low_2
97950,28,Female,0,Unknown,High_5
97951,42,Female,0,Unknown,Low_2
97952,28,Female,0,Others,High_5
97953,23,Female,1,Unknown,Low_5
97954,25,Female,0,Unknown,High_3
97955,24,Female,0,Unknown,High_4
97956,27,Male,0,Sports,Medium_3
97957,32,Female,1,Technology,Medium_6
97958,23,Male,1,Others,Low_3
97959,33,Male,0,Unknown,Medium_6
97960,25,Female,0,Unknown,Low_5
97961,33,Male,0,Unknown,Low_4
97962,34,Female,0,Others,Medium_6
97963,22,Female,0,Others,High_5
97964,21,Male,0,Arts,Low_2
97965,33,Female,1,Arts,Medium_6
97966,27,Male,1,Unknown,Low_5
97967,24,Male,0,Unknown,Low_2
97968,23,Male,0,Others,Low_5
97969,25,Female,1,Unknown,Low_2
97970,23,Male,0,Unknown,Low_5
97971,38,Male,1,Technology,Low_2
97972,34,Female,0,Others,Medium_6
97973,28,Female,0,Arts,Low_3
97974,27,Male,1,Technology,Low_2
97975,29,Male,1,Unknown,High_5
97976,28,Male,1,Technology,Low_2
97977,21,Female,0,Sports,Medium_5
97978,31,Male,1,Unknown,High_5
97979,25,Female,0,Arts,Low_1
97980,37,Female,0,Technology,High_5
97981,21,Male,0,Unknown,Low_5
97982,23,Male,1,Others,Low_5
97983,36,Male,1,Unknown,Low_2
97984,28,Male,0,Others,Low_5
97985,23,Male,0,Sports,Low_5
97986,26,Female,0,Unknown,Low_4
97987,29,Male,0,Unknown,Low_2
97988,21,Female,0,Unknown,High_5
97989,22,Female,0,Unknown,High_5
97990,25,Female,0,Technology,Medium_3
97991,23,Male,0,Unknown,Low_5
97992,30,Male,1,Unknown,Low_5
97993,28,Male,1,Sports,Medium_6
97994,31,Female,0,Others,Medium_3
97995,22,Male,0,Unknown,Low_2
97996,28,Male,1,Unknown,Low_2
97997,27,Male,1,Others,Low_5
97998,26,Female,0,Arts,Low_2
97999,22,Female,0,Unknown,Low_5
98000,22,Male,1,Unknown,Low_2
98001,32,Female,1,Technology,Low_3
98002,23,Male,0,Unknown,Low_2
98003,22,Male,0,Unknown,Low_5
98004,24,Female,0,Arts,Low_3
98005,37,Male,0,Others,High_2
98006,36,Male,1,Technology,Low_4
98007,28,Male,0,Technology,Low_5
98008,21,Male,0,Arts,High_5
98009,18,Female,0,Technology,Low_3
98010,26,Male,1,Unknown,High_4
98011,34,Female,0,Sports,Low_2
98012,29,Male,0,Unknown,Low_3
98013,23,Female,1,Unknown,High_5
98014,30,Male,0,Unknown,Low_5
98015,24,Female,0,Technology,Medium_5
98016,25,Male,1,Unknown,Low_5
98017,25,Male,0,Unknown,High_5
98018,31,Male,0,Others,Low_2
98019,33,Male,0,Technology,High_5
98020,24,Female,1,Technology,Low_3
98021,26,Male,0,Sports,High_2
98022,22,Female,0,Unknown,Low_3
98023,40,Male,0,Unknown,Medium_6
98024,35,Female,1,Unknown,Low_2
98025,30,Male,1,Others,Low_2
98026,27,Male,1,Arts,High_4
98027,27,Male,0,Unknown,Low_4
98028,24,Female,1,Sports,Medium_6
98029,21,Female,0,Unknown,Low_2
98030,26,Female,1,Unknown,Low_2
98031,25,Male,0,Unknown,High_3
98032,22,Female,0,Unknown,Low_2
98033,25,Male,1,Unknown,Low_5
98034,22,Male,1,Arts,High_5
98035,31,Female,1,Unknown,Low_3
98036,45,Male,0,Unknown,Low_3
98037,26,Female,0,Sports,Low_3
98038,23,Male,0,Unknown,Low_1
98039,24,Female,1,Unknown,Low_5
98040,33,Female,0,Technology,Low_2
98041,29,Female,1,Others,Low_3
98042,23,Female,0,Unknown,High_5
98043,30,Male,0,Sports,Low_4
98044,27,Female,0,Unknown,Low_5
98045,28,Male,0,Sports,Medium_5
98046,28,Female,0,Sports,Low_3
98047,24,Male,0,Arts,High_5
98048,26,Male,0,Others,High_4
98049,22,Male,1,Sports,Low_2
98050,21,Female,0,Unknown,Medium_5
98051,33,Male,0,Unknown,Low_2
98052,27,Male,1,Unknown,High_5
98053,31,Male,0,Unknown,Medium_3
98054,24,Female,1,Others,High_5
98055,37,Male,1,Others,Low_2
98056,29,Female,0,Technology,High_5
98057,24,Male,0,Others,High_5
98058,35,Male,1,Unknown,High_5
98059,24,Male,1,Unknown,High_5
98060,21,Male,0,Sports,Low_1
98061,28,Male,0,Technology,Low_5
98062,34,Female,0,Arts,High_5
98063,22,Female,1,Unknown,Low_5
98064,27,Male,1,Arts,High_5
98065,31,Male,0,Unknown,Low_2
98066,26,Male,0,Unknown,High_5
98067,20,Female,0,Arts,High_5
98068,21,Male,0,Technology,Medium_5
98069,32,Female,0,Technology,High_2
98070,25,Female,1,Unknown,Low_5
98071,28,Male,0,Technology,Low_4
98072,23,Female,0,Others,Low_3
98073,18,Male,0,Others,Low_5
98074,34,Female,0,Arts,High_2
98075,22,Male,1,Others,Low_2
98076,23,Male,0,Arts,Low_5
98077,21,Male,0,Technology,High_5
98078,29,Female,1,Arts,Medium_6
98079,27,Male,1,Unknown,Low_2
98080,22,Male,0,Others,High_2
98081,27,Male,1,Sports,High_5
98082,27,Female,0,Arts,Medium_3
98083,32,Male,0,Others,High_5
98084,27,Female,1,Others,Low_5
98085,21,Female,0,Others,Medium_5
98086,23,Male,0,Unknown,High_2
98087,25,Male,0,Others,Low_2
98088,31,Male,1,Arts,Low_2
98089,32,Female,0,Arts,Medium_6
98090,24,Female,0,Others,High_5
98091,28,Female,0,Sports,High_2
98092,21,Female,0,Arts,High_5
98093,24,Male,0,Others,Low_2
98094,23,Female,0,Unknown,Low_2
98095,24,Female,0,Unknown,Low_2
98096,24,Male,0,Unknown,Low_5
98097,27,Male,0,Others,Low_5
98098,27,Female,0,Technology,Low_2
98099,22,Male,1,Others,Low_3
98100,20,Male,0,Technology,Low_5
98101,33,Male,0,Technology,Low_4
98102,33,Female,0,Others,High_3
98103,24,Female,1,Unknown,High_5
98104,21,Male,1,Technology,High_5
98105,21,Male,0,Arts,High_5
98106,33,Female,0,Technology,Low_2
98107,30,Female,1,Unknown,Low_3
98108,20,Female,1,Technology,Low_2
98109,24,Female,1,Others,Low_3
98110,25,Male,0,Arts,High_5
98111,31,Female,0,Unknown,High_5
98112,37,Male,0,Unknown,High_3
98113,22,Female,1,Arts,Low_2
98114,21,Male,0,Others,Low_2
98115,28,Male,1,Others,Low_3
98116,30,Male,1,Unknown,Medium_6
98117,25,Female,1,Arts,Low_2
98118,33,Male,1,Technology,Medium_4
98119,33,Female,1,Technology,High_4
98120,37,Male,1,Others,Low_2
98121,27,Male,0,Others,Low_4
98122,26,Female,0,Technology,High_2
98123,25,Female,0,Arts,High_3
98124,26,Female,0,Unknown,Low_2
98125,27,Female,0,Arts,Low_2
98126,22,Male,0,Arts,High_5
98127,21,Female,1,Arts,High_5
98128,37,Female,0,Unknown,High_5
98129,28,Female,0,Arts,Medium_4
98130,22,Male,0,Others,Low_5
98131,20,Male,0,Unknown,Low_2
98132,23,Male,1,Unknown,Low_5
98133,22,Female,0,Sports,Low_3
98134,27,Male,0,Sports,Medium_2
98135,25,Female,0,Arts,Low_2
98136,27,Male,0,Arts,High_2
98137,21,Male,0,Unknown,High_5
98138,28,Female,1,Unknown,Low_2
98139,31,Female,0,Others,High_1
98140,25,Male,1,Technology,Low_2
98141,20,Female,0,Unknown,Low_3
98142,32,Male,0,Unknown,Medium_6
98143,22,Male,1,Unknown,Low_2
98144,30,Male,0,Unknown,Medium_6
98145,24,Male,0,Unknown,Low_2
98146,27,Female,0,Unknown,Low_4
98147,22,Female,1,Unknown,High_5
98148,39,Male,0,Arts,Low_4
98149,21,Male,0,Others,High_5
98150,22,Female,0,Unknown,Low_3
98151,33,Male,1,Others,High_5
98152,22,Female,0,Arts,High_5
98153,24,Female,0,Unknown,High_5
98154,27,Female,0,Others,High_4
98155,24,Female,1,Unknown,Medium_6
98156,21,Male,0,Arts,High_5
98157,23,Male,1,Unknown,Low_2
98158,28,Female,0,Arts,Low_3
98159,21,Female,0,Others,High_2
98160,40,Male,0,Technology,Medium_2
98161,20,Female,0,Unknown,High_2
98162,19,Female,1,Unknown,Low_5
98163,21,Male,0,Unknown,Low_5
98164,26,Female,0,Arts,Low_2
98165,24,Male,0,Unknown,High_2
98166,21,Male,0,Arts,High_5
98167,20,Male,1,Unknown,Low_2
98168,25,Male,0,Arts,Low_1
98169,26,Male,1,Unknown,Low_4
98170,25,Male,0,Unknown,Low_4
98171,26,Male,0,Arts,Medium_4
98172,24,Female,0,Arts,Low_2
98173,24,Male,0,Unknown,Low_2
98174,25,Female,1,Arts,High_4
98175,28,Female,0,Others,High_1
98176,30,Male,1,Sports,Low_5
98177,25,Female,0,Sports,High_5
98178,24,Female,0,Arts,High_5
98179,24,Female,1,Others,Low_2
98180,29,Female,0,Technology,Medium_6
98181,29,Male,0,Others,Low_2
98182,21,Female,1,Sports,Low_2
98183,24,Male,0,Arts,Low_5
98184,24,Female,0,Others,Low_5
98185,22,Female,0,Unknown,Medium_5
98186,30,Female,0,Technology,Low_5
98187,24,Male,0,Sports,High_5
98188,34,Male,1,Unknown,Low_2
98189,25,Female,1,Arts,High_5
98190,28,Male,1,Others,Medium_4
98191,34,Female,1,Technology,Low_3
98192,30,Male,0,Arts,High_5
98193,23,Male,0,Unknown,Low_2
98194,28,Female,0,Technology,Low_2
98195,25,Female,0,Unknown,Medium_3
98196,25,Female,0,Unknown,Low_3
98197,21,Male,0,Unknown,High_5
98198,25,Female,0,Others,High_5
98199,24,Female,1,Technology,Medium_4
98200,26,Female,1,Unknown,Medium_4
98201,39,Male,0,Unknown,Low_2
98202,24,Female,1,Unknown,Low_2
98203,26,Female,0,Unknown,Low_3
98204,24,Female,1,Unknown,Low_3
98205,22,Male,0,Others,Medium_5
98206,24,Male,0,Arts,High_3
98207,24,Male,0,Unknown,Low_5
98208,30,Female,1,Sports,High_5
98209,24,Male,0,Others,Low_3
98210,23,Male,1,Unknown,Low_2
98211,27,Female,1,Unknown,Medium_4
98212,21,Male,0,Arts,Low_5
98213,32,Male,0,Unknown,Low_1
98214,25,Female,1,Unknown,Low_2
98215,23,Female,0,Unknown,Low_2
98216,31,Male,1,Others,Low_3
98217,23,Female,0,Unknown,Low_5
98218,25,Female,0,Others,Low_2
98219,34,Female,1,Technology,High_5
98220,24,Female,0,Unknown,Low_2
98221,26,Female,0,Sports,Low_1
98222,21,Male,1,Unknown,Low_3
98223,23,Male,1,Technology,Low_5
98224,24,Male,0,Sports,Low_2
98225,28,Male,0,Sports,Low_2
98226,32,Male,0,Unknown,Low_3
98227,21,Male,1,Unknown,Low_5
98228,23,Female,1,Unknown,High_5
98229,26,Female,1,Others,Low_2
98230,27,Female,1,Others,Low_2
98231,34,Male,0,Unknown,Low_3
98232,23,Female,0,Unknown,High_2
98233,29,Female,0,Unknown,High_4
98234,24,Female,1,Others,Low_3
98235,31,Male,0,Unknown,High_4
98236,20,Female,0,Sports,Low_2
98237,26,Male,0,Sports,High_5
98238,21,Male,0,Sports,Low_1
98239,35,Female,1,Arts,High_4
98240,37,Female,1,Unknown,Low_2
98241,29,Female,1,Arts,High_5
98242,23,Male,1,Unknown,Low_3
98243,34,Male,0,Unknown,Medium_5
98244,32,Female,1,Technology,Low_2
98245,23,Male,1,Others,Low_5
98246,30,Male,0,Unknown,High_5
98247,37,Male,1,Sports,Low_3
98248,29,Female,1,Others,Low_3
98249,26,Female,1,Unknown,Low_2
98250,28,Male,1,Others,High_5
98251,32,Male,0,Others,Low_3
98252,27,Female,0,Unknown,Low_3
98253,30,Male,1,Technology,Low_2
98254,26,Female,1,Arts,Low_2
98255,35,Male,0,Others,Low_2
98256,31,Female,1,Others,Medium_6
98257,23,Female,0,Arts,Low_3
98258,21,Male,1,Sports,Low_2
98259,20,Female,0,Others,Low_1
98260,28,Male,0,Unknown,Medium_6
98261,24,Male,1,Others,Low_2
98262,25,Female,1,Technology,Low_2
98263,27,Male,0,Arts,Low_5
98264,29,Male,1,Technology,Low_4
98265,24,Female,0,Unknown,Low_3
98266,27,Male,0,Sports,Low_1
98267,25,Male,0,Unknown,Low_2
98268,19,Female,0,Unknown,Low_2
98269,29,Female,0,Unknown,Medium_3
98270,25,Male,1,Technology,Low_3
98271,23,Female,0,Others,Low_5
98272,24,Female,1,Unknown,Low_2
98273,23,Male,1,Unknown,Low_3
98274,29,Male,0,Unknown,Low_2
98275,25,Male,1,Unknown,High_5
98276,28,Female,0,Others,Low_4
98277,23,Female,1,Arts,Low_3
98278,25,Male,0,Arts,High_4
98279,25,Male,1,Sports,High_4
98280,28,Male,0,Unknown,Low_5
98281,28,Male,1,Others,Medium_4
98282,24,Male,1,Unknown,Low_2
98283,24,Female,0,Arts,High_2
98284,30,Female,0,Arts,Low_3
98285,28,Male,0,Technology,Low_2
98286,28,Female,0,Others,Low_3
98287,24,Male,1,Others,Low_2
98288,23,Female,1,Others,High_4
98289,20,Female,0,Unknown,Low_2
98290,34,Male,1,Others,Low_5
98291,27,Male,0,Arts,Low_3
98292,34,Male,0,Unknown,Low_2
98293,31,Male,1,Arts,Low_2
98294,19,Female,1,Others,Low_3
98295,23,Female,0,Technology,High_5
98296,27,Male,1,Unknown,Low_5
98297,24,Female,1,Others,High_5
98298,25,Male,0,Unknown,Medium_4
98299,35,Male,0,Arts,Low_1
98300,24,Male,0,Unknown,High_5
98301,30,Male,0,Arts,Medium_6
98302,28,Male,0,Arts,High_5
98303,32,Male,1,Arts,High_5
98304,22,Male,0,Arts,Low_2
98305,21,Male,1,Unknown,High_5
98306,27,Female,1,Unknown,Low_2
98307,23,Female,0,Unknown,Low_2
98308,23,Male,1,Sports,Low_5
98309,29,Female,0,Others,Low_5
98310,22,Male,1,Arts,Low_2
98311,30,Male,1,Arts,High_5
98312,27,Female,1,Arts,Low_5
98313,22,Female,0,Technology,Low_5
98314,22,Male,1,Others,Low_5
98315,35,Male,0,Sports,Low_2
98316,22,Female,0,Unknown,Low_2
98317,20,Male,0,Unknown,Low_2
98318,23,Male,0,Unknown,Low_3
98319,28,Female,0,Unknown,Low_2
98320,25,Male,0,Others,Low_5
98321,28,Female,0,Unknown,Low_2
98322,22,Female,1,Sports,Low_2
98323,23,Male,1,Arts,High_5
98324,22,Male,0,Arts,High_5
98325,20,Male,0,Technology,High_5
98326,28,Female,0,Sports,Medium_5
98327,24,Female,1,Arts,Low_3
98328,21,Male,0,Unknown,High_3
98329,27,Male,1,Arts,Low_2
98330,30,Female,0,Technology,High_4
98331,29,Male,1,Unknown,Low_3
98332,26,Female,0,Arts,High_2
98333,29,Male,0,Unknown,High_5
98334,26,Male,1,Technology,Low_3
98335,31,Female,0,Sports,Medium_5
98336,26,Male,1,Unknown,Low_5
98337,24,Female,0,Others,Low_2
98338,26,Female,1,Others,Low_2
98339,29,Male,0,Technology,Low_4
98340,25,Female,0,Technology,Low_2
98341,25,Male,1,Arts,Medium_4
98342,21,Female,0,Technology,High_5
98343,32,Male,0,Sports,Medium_5
98344,40,Male,1,Unknown,Low_2
98345,25,Male,0,Unknown,Low_2
98346,42,Female,0,Others,High_1
98347,29,Male,0,Sports,High_1
98348,25,Female,1,Arts,Low_3
98349,29,Male,0,Arts,Low_5
98350,23,Female,1,Technology,Low_5
98351,30,Male,0,Others,Low_3
98352,35,Male,0,Others,Low_2
98353,28,Female,0,Unknown,High_5
98354,25,Female,0,Arts,Low_3
98355,25,Female,0,Arts,Low_5
98356,20,Female,0,Unknown,Low_5
98357,29,Male,0,Technology,High_3
98358,21,Male,0,Unknown,Low_2
98359,39,Male,1,Unknown,High_5
98360,21,Male,1,Arts,Low_3
98361,20,Male,0,Unknown,High_5
98362,27,Male,1,Others,Low_5
98363,21,Female,0,Arts,Low_3
98364,20,Female,0,Unknown,Low_2
98365,34,Female,0,Others,High_4
98366,25,Male,0,Others,Low_3
98367,28,Male,1,Arts,Low_5
98368,26,Male,1,Arts,Low_4
98369,20,Male,0,Others,Low_5
98370,25,Female,1,Unknown,High_5
98371,19,Male,1,Technology,Low_5
98372,24,Male,0,Others,Low_5
98373,20,Male,0,Arts,High_5
98374,21,Male,0,Sports,Low_2
98375,20,Male,1,Arts,Low_5
98376,27,Male,0,Arts,Low_2
98377,25,Male,0,Sports,High_3
98378,26,Male,1,Unknown,High_5
98379,34,Male,0,Arts,Low_3
98380,24,Female,0,Unknown,Low_2
98381,26,Female,0,Unknown,High_5
98382,24,Female,1,Unknown,Low_3
98383,21,Male,1,Unknown,Low_5
98384,21,Female,1,Technology,Low_2
98385,29,Male,1,Arts,Low_3
98386,24,Male,0,Others,Low_5
98387,22,Male,0,Unknown,Low_5
98388,24,Female,0,Others,Low_2
98389,21,Male,1,Arts,High_5
98390,23,Female,0,Unknown,Low_5
98391,20,Female,0,Sports,High_5
98392,23,Male,1,Technology,Low_5
98393,35,Male,1,Others,Low_5
98394,27,Female,1,Unknown,High_4
98395,24,Female,0,Technology,High_4
98396,21,Male,1,Unknown,High_5
98397,21,Female,1,Others,Low_3
98398,22,Female,1,Technology,Low_2
98399,26,Female,1,Sports,Low_3
98400,27,Male,1,Technology,Low_2
98401,21,Male,1,Arts,Low_5
98402,22,Female,0,Technology,Medium_5
98403,27,Female,1,Unknown,High_5
98404,19,Male,0,Others,Medium_5
98405,24,Male,0,Unknown,Low_3
98406,24,Female,1,Technology,Low_2
98407,30,Male,0,Arts,Low_5
98408,23,Female,1,Arts,Low_5
98409,24,Male,0,Others,Low_5
98410,27,Male,0,Unknown,Low_5
98411,41,Male,1,Unknown,Low_5
98412,24,Male,1,Arts,Low_5
98413,29,Female,0,Arts,Low_5
98414,23,Male,0,Sports,Low_5
98415,27,Male,0,Technology,Low_5
98416,29,Female,0,Unknown,High_3
98417,22,Female,0,Others,Low_1
98418,30,Male,1,Arts,Medium_4
98419,19,Male,1,Arts,High_5
98420,30,Female,1,Arts,Low_4
98421,22,Male,1,Others,High_5
98422,24,Female,0,Others,Medium_6
98423,22,Male,0,Arts,High_5
98424,26,Male,0,Unknown,Low_2
98425,24,Female,0,Unknown,Medium_5
98426,21,Female,0,Sports,High_5
98427,21,Male,0,Unknown,Low_5
98428,20,Male,0,Arts,Low_1
98429,26,Male,0,Arts,Medium_6
98430,22,Female,1,Technology,Low_5
98431,34,Female,1,Unknown,High_5
98432,21,Female,1,Unknown,High_5
98433,25,Female,1,Arts,Low_3
98434,26,Male,0,Unknown,Medium_6
98435,29,Male,0,Unknown,Low_2
98436,26,Female,1,Others,Low_5
98437,23,Female,0,Arts,High_5
98438,25,Female,1,Arts,Low_3
98439,27,Female,0,Unknown,High_5
98440,23,Female,0,Sports,High_3
98441,22,Male,1,Others,Low_5
98442,25,Female,0,Arts,High_5
98443,24,Male,0,Arts,Low_5
98444,24,Female,0,Arts,Low_2
98445,28,Female,1,Others,Low_2
98446,28,Female,0,Technology,Low_3
98447,25,Male,0,Unknown,Low_3
98448,28,Male,0,Technology,High_5
98449,28,Female,0,Arts,High_4
98450,29,Male,0,Arts,Low_5
98451,22,Female,1,Arts,Low_2
98452,21,Male,0,Arts,Low_5
98453,34,Female,1,Sports,High_5
98454,24,Female,0,Others,Low_5
98455,24,Female,0,Unknown,High_3
98456,35,Female,1,Others,High_5
98457,22,Male,0,Arts,Low_2
98458,27,Female,0,Unknown,High_5
98459,37,Female,1,Others,Low_5
98460,32,Male,1,Technology,Low_2
98461,29,Female,0,Unknown,High_5
98462,22,Male,0,Arts,High_3
98463,22,Female,1,Unknown,High_5
98464,28,Female,0,Sports,Low_1
98465,25,Male,0,Arts,Low_5
98466,33,Female,1,Others,Low_5
98467,32,Male,0,Technology,Low_5
98468,30,Male,1,Unknown,High_5
98469,34,Female,0,Arts,Low_2
98470,32,Male,1,Arts,Low_2
98471,30,Female,0,Technology,Low_3
98472,21,Male,0,Unknown,Low_2
98473,25,Female,0,Arts,Low_3
98474,22,Female,0,Unknown,Low_3
98475,28,Male,0,Technology,Low_2
98476,25,Male,1,Others,Low_2
98477,21,Female,0,Others,Low_2
98478,21,Male,1,Unknown,High_5
98479,27,Female,0,Arts,Low_5
98480,25,Female,0,Unknown,High_5
98481,21,Male,1,Unknown,High_5
98482,26,Male,1,Technology,Low_5
98483,20,Male,0,Sports,Low_5
98484,26,Male,1,Others,Low_5
98485,24,Female,0,Sports,Low_2
98486,22,Female,1,Others,Low_2
98487,21,Male,1,Technology,Low_5
98488,25,Male,0,Arts,Low_5
98489,22,Female,0,Others,Low_2
98490,25,Male,1,Unknown,Low_3
98491,23,Female,0,Unknown,Low_2
98492,35,Female,0,Arts,Low_1
98493,28,Male,1,Arts,Low_3
98494,26,Male,0,Technology,Low_5
98495,25,Male,0,Technology,Low_5
98496,20,Female,1,Technology,High_5
98497,28,Female,0,Arts,Low_3
98498,27,Female,0,Others,Low_2
98499,26,Female,0,Sports,High_3
98500,27,Female,1,Unknown,Low_2
98501,24,Female,0,Sports,Low_2
98502,35,Female,0,Others,High_5
98503,21,Female,1,Unknown,High_5
98504,23,Male,0,Unknown,Low_5
98505,34,Male,0,Sports,Medium_5
98506,29,Male,0,Others,Low_2
98507,33,Female,1,Arts,Low_3
98508,28,Female,0,Unknown,Low_2
98509,20,Male,0,Arts,Low_2
98510,31,Male,1,Unknown,Low_3
98511,26,Male,0,Technology,Medium_5
98512,24,Male,0,Sports,Low_3
98513,21,Female,0,Arts,Low_5
98514,25,Female,0,Unknown,Low_3
98515,27,Male,1,Others,Low_2
98516,24,Female,1,Others,Low_5
98517,27,Male,1,Others,Low_2
98518,31,Female,0,Unknown,High_4
98519,22,Female,0,Unknown,Low_1
98520,31,Male,0,Unknown,High_5
98521,34,Male,0,Others,High_5
98522,19,Female,0,Unknown,High_5
98523,23,Male,1,Technology,Medium_4
98524,27,Female,1,Unknown,High_5
98525,22,Male,0,Unknown,Low_5
98526,23,Female,1,Unknown,High_5
98527,30,Male,0,Unknown,Low_2
98528,28,Female,1,Others,Low_5
98529,21,Male,0,Arts,Low_1
98530,23,Female,1,Unknown,High_5
98531,23,Male,0,Arts,Low_2
98532,27,Male,0,Technology,Low_2
98533,25,Male,0,Others,Low_2
98534,32,Female,1,Unknown,Medium_6
98535,28,Female,0,Unknown,Low_5
98536,29,Male,0,Technology,Low_3
98537,27,Male,0,Sports,Medium_5
98538,24,Male,1,Unknown,Low_5
98539,21,Male,0,Arts,Low_3
98540,24,Female,1,Technology,High_5
98541,25,Male,0,Unknown,Low_5
98542,31,Female,1,Arts,High_5
98543,22,Male,0,Others,Low_2
98544,21,Male,1,Arts,Low_3
98545,21,Female,0,Sports,High_2
98546,31,Male,1,Unknown,Low_3
98547,26,Female,1,Arts,High_5
98548,29,Male,1,Technology,Low_2
98549,24,Male,0,Technology,High_3
98550,21,Male,0,Arts,Low_5
98551,28,Female,1,Technology,Low_5
98552,23,Male,0,Unknown,Low_1
98553,24,Female,0,Technology,High_5
98554,29,Male,0,Arts,Low_2
98555,25,Male,0,Technology,Low_5
98556,21,Male,1,Arts,Low_5
98557,26,Female,0,Unknown,High_3
98558,30,Male,0,Sports,Low_5
98559,28,Male,1,Unknown,Low_2
98560,25,Male,1,Arts,Low_2
98561,21,Female,1,Unknown,High_5
98562,21,Female,1,Technology,Low_5
98563,22,Male,0,Unknown,Low_5
98564,31,Female,1,Unknown,Low_2
98565,34,Male,1,Others,Medium_6
98566,21,Male,0,Technology,Low_2
98567,23,Male,1,Technology,Low_3
98568,33,Male,1,Others,High_5
98569,22,Female,1,Unknown,High_5
98570,31,Male,1,Sports,Low_5
98571,25,Female,0,Technology,Medium_4
98572,19,Male,1,Technology,Low_2
98573,31,Male,1,Others,Low_5
98574,27,Male,1,Unknown,Low_3
98575,20,Male,1,Sports,High_5
98576,29,Female,1,Technology,Low_2
98577,24,Male,0,Technology,High_5
98578,34,Male,0,Unknown,Low_2
98579,26,Male,1,Arts,High_5
98580,21,Male,0,Unknown,Low_5
98581,20,Female,0,Unknown,High_5
98582,27,Male,0,Arts,Low_3
98583,24,Female,1,Sports,Low_5
98584,25,Male,0,Technology,Low_2
98585,26,Female,1,Others,Low_5
98586,22,Female,0,Sports,Low_2
98587,25,Female,1,Unknown,Medium_6
98588,23,Female,1,Unknown,Low_5
98589,48,Female,1,Arts,High_4
98590,21,Female,0,Arts,Low_2
98591,26,Female,0,Technology,Low_5
98592,24,Female,0,Others,Low_3
98593,33,Male,1,Technology,Low_2
98594,23,Female,0,Arts,High_5
98595,21,Female,1,Unknown,Low_2
98596,21,Female,1,Others,Low_2
98597,21,Male,0,Arts,Low_5
98598,34,Male,0,Unknown,Low_5
98599,27,Male,1,Unknown,Low_3
98600,26,Female,1,Unknown,Low_2
98601,26,Male,0,Sports,Low_5
98602,44,Male,1,Sports,Low_2
98603,32,Male,0,Arts,High_5
98604,26,Female,0,Unknown,Medium_3
98605,20,Female,0,Others,Low_3
98606,22,Male,1,Unknown,Low_3
98607,20,Female,1,Technology,Low_2
98608,22,Female,1,Others,Low_5
98609,22,Female,0,Technology,Medium_5
98610,30,Male,1,Technology,Low_5
98611,22,Male,0,Others,Low_3
98612,30,Female,0,Others,High_5
98613,27,Male,1,Others,Low_2
98614,21,Female,0,Unknown,Low_2
98615,30,Male,0,Technology,Low_3
98616,23,Male,1,Others,High_5
98617,25,Male,0,Unknown,Medium_6
98618,23,Male,1,Technology,Low_2
98619,24,Male,0,Arts,Low_5
98620,29,Female,1,Unknown,Medium_4
98621,23,Female,0,Arts,Low_2
98622,36,Female,1,Arts,Low_2
98623,31,Male,0,Unknown,Low_3
98624,24,Female,0,Technology,Low_3
98625,24,Male,0,Sports,High_5
98626,32,Female,1,Unknown,Low_2
98627,23,Female,1,Unknown,Low_3
98628,25,Male,0,Arts,Low_1
98629,22,Female,1,Technology,Low_3
98630,23,Female,1,Unknown,Low_2
98631,24,Male,0,Arts,Low_3
98632,25,Female,1,Arts,Low_5
98633,22,Female,1,Unknown,Low_5
98634,27,Male,1,Others,High_5
98635,26,Female,0,Arts,Low_1
98636,38,Male,0,Technology,Low_5
98637,22,Female,0,Unknown,Low_3
98638,27,Male,0,Technology,High_4
98639,25,Male,1,Unknown,Low_2
98640,26,Male,0,Sports,Low_5
98641,30,Male,1,Others,High_5
98642,27,Female,1,Arts,Low_2
98643,25,Male,1,Unknown,High_5
98644,29,Male,0,Others,Medium_4
98645,24,Male,0,Others,Low_3
98646,23,Male,0,Arts,Low_2
98647,26,Female,0,Arts,Low_3
98648,24,Female,1,Arts,High_5
98649,32,Male,1,Unknown,High_5
